Generation,Mean Best Fitness,Mean Fitness,Std Fitness,Mean Execution Time
31,0.35818077310123775,-0.05514331144401787,0.49153187843463825,1615.6908202648162
32,0.34484175765043884,-0.006796115989614736,0.2731591188194412,1615.6908202648162
33,0.275580318643515,0.018020895298308158,0.1767195086861108,1615.6908202648162
34,0.6927576530149255,0.0024796844288961285,0.31564496714891294,1615.6908202648162
35,0.8540319332395793,0.03201070504337873,0.23146005058847577,1615.6908202648162
36,0.47988621686165456,-0.0008592159744604449,0.3231378945192062,1615.6908202648162
37,0.3343265114374431,0.023598723833129488,0.1872585657370948,1615.6908202648162
38,0.6826461381469231,-0.02431668668517691,0.4269142773639237,1615.6908202648162
39,0.7464721499710041,0.038088253955866666,0.26096121578593034,1615.6908202648162
40,0.6088678971547842,0.031668369566909785,0.21421717379114646,1615.6908202648162
41,0.5496091950306982,0.031836250956057965,0.19791699297800688,1615.6908202648162
42,0.409497267182034,0.03839527340680081,0.08835251280218373,1615.6908202648162
43,0.741423168529132,0.012069827060541102,0.35600460225722974,1615.6908202648162
44,0.40819591320944204,0.03086904475157945,0.11408568869281388,1615.6908202648162
45,0.5962572926256341,0.036285176062807775,0.12535683629139754,1615.6908202648162
46,0.5460349598356178,0.043910864067948974,0.13311971017096186,1615.6908202648162
47,0.3695860186527191,-0.021283777269230038,0.2730498182450689,1615.6908202648162
48,0.9270261817880424,0.07023649123995207,0.17565319267334248,1615.6908202648162
49,1.0296418612402236,0.054390958282466095,0.26818211810326187,1615.6908202648162
50,0.529972069894849,0.009557289450904905,0.328393699605139,1615.6908202648162
51,0.5967949198519682,-0.011260213902406887,0.3777822639762512,1615.6908202648162
52,0.7381431674646348,0.056993169912080685,0.13994537535865337,1615.6908202648162
53,0.5444652931871393,0.039316796360445674,0.22618584956173846,1615.6908202648162
54,0.44626423237683854,0.051481127516866274,0.12012763548856516,1615.6908202648162
55,0.7240941321215321,0.02607474729351499,0.3212457408730488,1615.6908202648162
56,0.6817707709272645,-0.05007678404143061,0.4138153804260508,1615.6908202648162
57,0.48878533977515753,0.02324881865522479,0.19277406679080866,1615.6908202648162
58,0.6667462450526873,0.006372807701394553,0.24529737916133962,1615.6908202648162
59,0.6716908392161206,0.05834377931361281,0.15922144549020362,1615.6908202648162
60,0.7439196768922266,0.003177623717153533,0.3014779908693165,1615.6908202648162
61,0.9897421441640624,0.0308793039076934,0.36909164042399023,1615.6908202648162
62,0.34164703873700863,-0.05281212172030254,0.4488996383812264,1615.6908202648162
63,0.5983463693598614,0.016847498170449747,0.31373861801331226,1615.6908202648162
64,0.5292313609087339,0.00701400574778256,0.26740948180691637,1615.6908202648162
65,0.42215020719097945,0.03121490826612642,0.1977721286440055,1615.6908202648162
66,0.6280351984946113,0.0005565566785431236,0.42742427960504514,1615.6908202648162
67,0.5888488115274304,0.03780691884680977,0.2286268289850432,1615.6908202648162
68,0.5311897479087027,0.03247453065763451,0.2255288944268318,1615.6908202648162
69,0.5702080375901882,-0.01098648963845301,0.31436144472930005,1615.6908202648162
70,0.44919140821740744,0.035208294911388126,0.2128451983806173,1615.6908202648162
71,0.47419464066201494,0.05631679192787984,0.11368521636357094,1615.6908202648162
72,0.9322290396883706,0.0835368053356836,0.1856981047119693,1615.6908202648162
73,0.8580141170416319,0.05337737892193526,0.2525069866711547,1615.6908202648162
74,0.6024531580034728,0.014754912370304013,0.31870067064692126,1615.6908202648162
75,0.3610877301188904,0.045157945437229535,0.20843303543911404,1615.6908202648162
76,0.6654896389419498,0.03961276512265562,0.22133985368070536,1615.6908202648162
77,0.5156245262810523,-0.025930375379863712,0.41575515154736636,1615.6908202648162
78,0.7109613849321852,0.062029772097501004,0.1412473767140911,1615.6908202648162
79,0.5231843674211409,0.06103754557457079,0.1182703708319118,1615.6908202648162
80,0.7319105121137669,0.04949730140465923,0.14996853576990085,1615.6908202648162
81,0.5911371585175579,0.06888642045221587,0.1392391037854206,1615.6908202648162
82,0.6066332339375797,0.05200610686141479,0.14952987657484626,1615.6908202648162
83,0.6855717230664343,0.02789967608197135,0.32412724052909914,1615.6908202648162
84,0.6207550809216673,0.04610331305943346,0.12227063849929612,1615.6908202648162
85,0.7597174947541714,0.06710651351355715,0.15255629059345857,1615.6908202648162
86,0.8829625619831483,0.024736258561634257,0.3575751015040515,1615.6908202648162
87,0.6066084500635663,0.052032043166443484,0.11797506738942583,1615.6908202648162
88,0.7645101217805256,0.013024872631375795,0.37335086109256665,1615.6908202648162
89,0.7924682212984692,0.010647201476948165,0.42112832361767455,1615.6908202648162
90,0.6732238136022672,0.025951013501924546,0.38937676372983887,1615.6908202648162
91,0.609106631688688,0.033920437340984114,0.23263883874271069,1615.6908202648162
92,0.5374701077849313,0.06492211542247821,0.12747912043599174,1615.6908202648162
93,0.8286843960182873,0.08561587324499922,0.18314876035602817,1615.6908202648162
94,0.5086059554435118,0.06360162884772423,0.12309037578330662,1615.6908202648162
95,0.7485062317768225,-0.04130832692477197,0.5588163055993502,1615.6908202648162
96,0.5019769394897498,0.07032378213656713,0.12353103329272921,1615.6908202648162
97,0.7866746138000815,0.04345543459829874,0.3898574092889975,1615.6908202648162
98,0.7866964449476883,0.07448125617283081,0.15837606638080878,1615.6908202648162
99,0.9756792775852933,0.07874696149071768,0.28875609406331554,1615.6908202648162
