Generation,Mean Best Fitness,Mean Fitness,Std Fitness,Mean Execution Time
79,0.896678509770988,0.1748619708945169,0.2796305427133158,1732.3340528488159
80,0.9699813637260369,0.17440819367735722,0.363034381028415,1732.3340528488159
81,1.0652561683388018,0.19608061887557432,0.3524544243187142,1732.3340528488159
82,0.9967719456217129,0.2051680075238505,0.32893894253469624,1732.3340528488159
83,1.0041402423181023,0.2223501039198426,0.4276289349268126,1732.3340528488159
84,0.858226521629781,0.22565769866231097,0.3225963232206269,1732.3340528488159
85,0.9498320961215347,0.221733170147558,0.4036250835905057,1732.3340528488159
86,0.9152930482913195,0.21961284193753677,0.3335452974390235,1732.3340528488159
87,0.7798420224276901,0.20168338942483305,0.314844763847887,1732.3340528488159
88,0.862282809669245,0.24291411667478296,0.31479535599544206,1732.3340528488159
89,0.9017792550015793,0.20198104501309647,0.322650807149358,1732.3340528488159
90,1.105593322390696,0.20482004883938593,0.3252545919830131,1732.3340528488159
91,1.1096434253515035,0.25245932886235256,0.4210614384241961,1732.3340528488159
92,1.0446886423302573,0.18764137121409738,0.32573024709579185,1732.3340528488159
93,0.902985656304832,0.21388549789841055,0.32944964245270897,1732.3340528488159
94,0.8762767881440171,0.1612457405137305,0.4513842386856136,1732.3340528488159
95,0.8874989721604244,0.19048186954059645,0.4437814721930689,1732.3340528488159
96,0.8830349849086698,0.2221594665542747,0.3167440073794419,1732.3340528488159
97,0.8430919828060425,0.21068236179179975,0.3192516818588789,1732.3340528488159
98,0.9157461087349,0.12325951324327367,0.3298530048751864,1732.3340528488159
99,0.8125806931323462,0.13557743729132704,0.33063479948262714,1732.3340528488159
