Generation,Mean Best Fitness,Mean Fitness,Std Fitness,Mean Execution Time
38,1.0036045122507429,0.35950316768155915,0.5389624599464192,2257.036775922775
39,1.0388638215136887,0.3290896684244876,0.4274088950939163,2257.036775922775
40,1.0398842272975675,0.3881681686255698,0.43689636061300313,2257.036775922775
41,1.0494424240112277,0.39362719077507474,0.4594040892550833,2257.036775922775
42,1.079307759033233,0.4525580313156768,0.4704414642466113,2257.036775922775
43,1.1210592134203443,0.42627936616560413,0.4739758449261027,2257.036775922775
44,1.1714672882485198,0.4292350882459227,0.504557151227058,2257.036775922775
45,1.1732961175753804,0.4658300058524336,0.5091943104703411,2257.036775922775
46,1.2008946816221626,0.46551806868697465,0.520430214673208,2257.036775922775
47,1.2019734972472216,0.45040738745104764,0.5367054313776334,2257.036775922775
48,1.2641840692825599,0.527568356640342,0.540208579935237,2257.036775922775
49,1.2641840692825599,0.5408354300462649,0.5706020611291985,2257.036775922775
50,1.265977911336948,0.4839707528618321,0.5714616494093459,2257.036775922775
51,1.265977911336948,0.5351410298550809,0.572719214273518,2257.036775922775
52,1.3076854921090482,0.5026939721283228,0.5912236434204436,2257.036775922775
53,1.3116049853589498,0.5975939777348838,0.5964482362247139,2257.036775922775
54,1.3122472463054893,0.4820346524951494,0.5861769186268158,2257.036775922775
55,1.3122472463054893,0.5351321742396067,0.6078292146166516,2257.036775922775
56,1.3128578618613496,0.5351999092072538,0.5986736660026112,2257.036775922775
57,1.3244964251795577,0.4785594038676907,0.6060335230431128,2257.036775922775
58,1.3244964251795577,0.5641288571739386,0.6118731452897407,2257.036775922775
59,1.3273503124004513,0.5849389991671661,0.6052844930442266,2257.036775922775
60,1.3275391132942134,0.4879106954299205,0.5873228169327612,2257.036775922775
61,1.328460947022278,0.4813648442660326,0.5988877175871549,2257.036775922775
62,1.3295178595841286,0.550257642257123,0.6050861889597985,2257.036775922775
63,1.3406106428252536,0.5260115109138878,0.5951323299365836,2257.036775922775
64,1.341161689341117,0.5222413836289642,0.6045759512386067,2257.036775922775
65,1.3418194244329067,0.5386240196071623,0.607113852764103,2257.036775922775
66,1.3419258911977958,0.5777297748537413,0.6214141211391293,2257.036775922775
67,1.3430385234188127,0.510899036390307,0.6177594305919933,2257.036775922775
68,1.3430385234188127,0.4308505760277975,0.5976305781194722,2257.036775922775
69,1.3430385234188127,0.5476602837312429,0.6047757523586739,2257.036775922775
70,1.3430385234188127,0.5296703129586422,0.6100868797387755,2257.036775922775
71,1.3445294140720732,0.5765823437912967,0.6089069607361994,2257.036775922775
72,1.3445473717253673,0.5883455369898234,0.5999533345251974,2257.036775922775
73,1.3445473717253673,0.531846183266623,0.6146191978853253,2257.036775922775
74,1.3445473717253673,0.48129546296297476,0.6026101211545452,2257.036775922775
75,1.3445722967552933,0.5294619940122965,0.624419705968555,2257.036775922775
76,1.3445722967552933,0.449987864523679,0.6531271135584792,2257.036775922775
77,1.3445722967552933,0.48779850984014084,0.5974535065314,2257.036775922775
78,1.4918563525975697,0.5530455998431673,0.6164060572444059,2257.036775922775
79,1.4946166006956276,0.5976868632224237,0.6264492855728732,2257.036775922775
80,1.4946166006956276,0.5218122636516054,0.6429243872435605,2257.036775922775
81,1.49500383048917,0.5677575867786736,0.6384716883838307,2257.036775922775
82,1.49500383048917,0.580559806839245,0.6744209331430989,2257.036775922775
83,1.4966719769508745,0.49504309146145237,0.6737768958385644,2257.036775922775
84,1.4966719769508745,0.5382403868863073,0.6872619639403705,2257.036775922775
85,1.5021068455852302,0.6062497740633572,0.6908366146531003,2257.036775922775
86,1.5077457856477074,0.57727558594428,0.7020268531964875,2257.036775922775
87,1.510291488363526,0.5903194084635762,0.7100048338362613,2257.036775922775
88,1.510291488363526,0.5951313343393552,0.6883644021371379,2257.036775922775
89,1.510291488363526,0.56571726709133,0.6885968732528601,2257.036775922775
90,1.510291488363526,0.5310623329619915,0.6924219603426672,2257.036775922775
91,1.510291488363526,0.6295630922541808,0.6918569221329586,2257.036775922775
92,1.510291488363526,0.5718652931980843,0.694391628266738,2257.036775922775
93,1.510291488363526,0.6341599104906475,0.6927986470879338,2257.036775922775
94,1.510291488363526,0.6692650641654277,0.7014485369144078,2257.036775922775
95,1.510291488363526,0.5970780479917586,0.7459910584268356,2257.036775922775
96,1.5394828358638513,0.5659974339423413,0.7084860874287321,2257.036775922775
97,1.5435571895895581,0.6547839774896341,0.7058244129468223,2257.036775922775
98,1.5435571895895581,0.5454376026476009,0.7408062413109404,2257.036775922775
99,1.7156475298449518,0.5711134105171544,0.7189998563164112,2257.036775922775
